episode,steps,reward,reward100,reward50,reward10,mean_s_q,mean_t_q,mean_td_error,mean_h_error,action_count0,mean_wg,median_wg,max_wg,min_wg
10152,1837141,-0.154466666667,-10.8,-9.4,-7.0,-4.94099,-4.73154,-0.187878,0.232054,181,4.06421e-08,1.6882e-08,3.70083e-07,0.0
10156,1837865,-0.001,-10.6,-8.9,-6.5,-4.93235,-4.67932,-0.256155,0.250808,181,1.39863e-07,5.35173e-08,1.35502e-06,0.0
10160,1838589,-0.0024,-10.5,-9.4,-8.9,-5.08517,-4.84191,-0.191654,0.22839,181,6.10214e-08,2.6782e-08,5.30716e-07,0.0
10164,1839313,-0.6433,-10.6,-10.1,-13.1,-5.65593,-5.47324,-0.106644,0.219622,181,2.83951e-07,9.76496e-08,4.52594e-06,0.0
10168,1840037,-0.0386333333333,-11.2,-11.3,-20.1,-5.18223,-4.91746,-0.152199,0.269276,181,8.37572e-08,3.44111e-08,9.0939e-07,0.0
10172,1840761,-0.0114333333333,-11.5,-11.0,-17.8,-5.30449,-5.05658,-0.189968,0.24373,181,4.66377e-08,1.9165e-08,3.49896e-07,0.0
10176,1841485,-0.0669333333333,-12.0,-10.9,-15.9,-5.37759,-5.10802,-0.193508,0.284489,181,2.17179e-07,8.05029e-08,2.35103e-06,0.0
10180,1842209,-0.0,-11.7,-11.0,-12.9,-5.21401,-4.96029,-0.178533,0.250224,181,1.12859e-07,4.8647e-08,1.21154e-06,0.0
10184,1842933,-0.0002,-11.5,-11.2,-13.2,-4.37443,-4.14865,-0.207073,0.20708,181,9.6437e-08,3.67162e-08,2.30269e-06,0.0
10188,1843657,-0.396766666667,-11.8,-11.7,-12.9,-5.52179,-5.23242,-0.22858,0.301924,181,3.35303e-08,1.40297e-08,3.60549e-07,0.0
10192,1844381,-0.0011,-11.5,-12.0,-11.9,-6.0973,-5.80642,-0.245718,0.309879,181,2.64919e-07,9.90087e-08,2.52946e-06,0.0
10196,1845105,-0.0001,-11.2,-12.4,-13.8,-5.26289,-5.04778,-0.196796,0.245924,181,2.44793e-07,8.87982e-08,2.61942e-06,0.0
10200,1845829,-0.0157333333333,-11.0,-12.4,-8.9,-5.0823,-4.89169,-0.175843,0.198389,181,7.17268e-08,2.74345e-08,1.27909e-06,0.0
10204,1846553,-0.0009,-11.2,-13.0,-10.3,-5.39107,-5.2042,-0.17767,0.187267,181,1.63808e-07,6.22906e-08,1.70691e-06,0.0
10208,1847277,-0.0038,-11.1,-13.6,-10.8,-5.74772,-5.47638,-0.216963,0.302553,181,2.93723e-08,1.37679e-08,2.95829e-07,0.0
10212,1848001,-0.0003,-11.3,-12.9,-11.5,-5.61002,-5.30662,-0.269442,0.308205,181,3.2512e-08,1.36581e-08,3.01031e-07,0.0
10216,1848725,-0.0003,-11.4,-12.3,-12.1,-5.37406,-5.06095,-0.251212,0.330026,181,1.79481e-07,5.44836e-08,2.14384e-06,0.0
10220,1849449,-0.1925,-11.9,-12.0,-13.5,-5.01105,-4.72485,-0.222632,0.288647,181,1.62216e-07,7.87664e-08,1.21614e-06,0.0
10224,1850173,-0.0511333333333,-11.5,-12.3,-13.4,-5.07152,-4.85648,-0.165333,0.2376,181,2.49243e-07,1.03532e-07,2.96555e-06,0.0
10228,1850897,-0.5871,-11.3,-11.7,-11.8,-5.31257,-5.08898,-0.200563,0.266252,181,1.2602e-07,4.80996e-08,1.52513e-06,0.0
10232,1851621,-0.00746666666667,-11.6,-11.9,-10.1,-5.58239,-5.27573,-0.250057,0.30827,181,4.01412e-07,1.57946e-07,4.74991e-06,0.0
10236,1852345,-0.3069,-11.5,-12.2,-12.9,-5.52957,-5.27497,-0.224027,0.27882,181,2.49553e-07,9.24453e-08,2.29282e-06,0.0
10240,1853069,-0.0288666666667,-11.8,-11.5,-11.2,-5.72918,-5.50527,-0.174191,0.271856,181,9.08541e-08,3.7116e-08,7.98172e-07,0.0
10244,1853793,-0.0729,-11.9,-11.4,-10.9,-4.97237,-4.74952,-0.215855,0.274575,181,6.67217e-08,2.78335e-08,5.89332e-07,0.0
10248,1854517,-0.0015,-12.1,-11.4,-8.3,-4.6121,-4.43379,-0.144124,0.20394,181,3.96176e-08,1.45409e-08,4.64898e-07,0.0
10252,1855241,-0.0475333333333,-12.2,-11.9,-10.7,-5.06645,-4.86916,-0.14551,0.215845,181,4.47807e-08,1.78704e-08,3.37042e-07,0.0
10256,1855965,-0.0001,-12.5,-11.7,-12.4,-5.21364,-4.99594,-0.179787,0.238875,181,6.23607e-08,1.62597e-08,1.58931e-06,0.0
10260,1856689,-0.0001,-12.3,-11.6,-10.6,-4.85026,-4.62857,-0.194829,0.21525,181,8.37299e-08,3.80175e-08,7.77395e-07,0.0
10264,1857413,-0.0001,-11.9,-11.1,-8.7,-4.37207,-4.1378,-0.239766,0.252076,181,9.35805e-08,2.92053e-08,9.38818e-07,0.0
10268,1858137,-0.0013,-11.4,-10.9,-7.4,-5.23776,-5.0107,-0.197441,0.243673,181,1.34378e-07,5.13401e-08,1.27171e-06,0.0
10272,1858861,-0.5813,-11.7,-10.8,-12.8,-6.12293,-5.88083,-0.18663,0.286088,181,8.46917e-07,2.49625e-07,1.16926e-05,0.0
10276,1859585,-0.0014,-11.4,-11.3,-14.9,-6.01333,-5.71647,-0.254,0.331174,181,9.92105e-08,4.176e-08,1.09479e-06,0.0
10280,1860309,-0.0031,-11.4,-10.8,-11.6,-5.39345,-5.07485,-0.304365,0.321439,181,2.47805e-07,8.5786e-08,3.06521e-06,0.0
10284,1861033,-0.0567666666667,-11.4,-11.0,-10.1,-5.37919,-5.13125,-0.230183,0.245698,181,8.96927e-08,3.34142e-08,1.0169e-06,0.0
10288,1861757,-0.006,-11.4,-10.8,-13.2,-5.65463,-5.40584,-0.210602,0.252667,181,1.87322e-07,7.29137e-08,2.06751e-06,0.0
10292,1862481,-0.00643333333333,-11.7,-11.6,-15.7,-6.17758,-5.92448,-0.197095,0.275455,181,9.33418e-08,4.25799e-08,7.53386e-07,0.0
10296,1863205,-0.0367,-11.8,-12.3,-14.3,-6.20893,-5.99457,-0.161254,0.305738,181,9.39911e-08,3.73146e-08,1.72493e-06,0.0
10300,1863929,-0.0009,-11.7,-11.6,-11.8,-5.34813,-5.07937,-0.260288,0.309472,181,7.48739e-08,3.19743e-08,6.1444e-07,0.0
10304,1864653,-0.00813333333333,-11.5,-11.2,-7.4,-4.74646,-4.53961,-0.20768,0.225756,181,1.33136e-07,5.37047e-08,1.20024e-06,0.0
10308,1865377,-0.0005,-11.1,-10.5,-6.2,-4.6833,-4.4111,-0.273735,0.272006,181,1.70666e-07,6.09543e-08,2.25267e-06,0.0
10312,1866101,-0.0013,-11.5,-11.5,-10.3,-5.22081,-4.97007,-0.196135,0.263238,181,4.77728e-08,1.69794e-08,3.76394e-07,0.0
10316,1866825,-0.3515,-11.3,-12.0,-11.5,-5.8909,-5.58093,-0.26071,0.296321,181,1.21657e-07,4.68479e-08,1.42053e-06,0.0
10320,1867549,-0.0007,-11.2,-11.5,-14.7,-5.74195,-5.50052,-0.201033,0.258137,181,1.86016e-07,7.33375e-08,1.78045e-06,0.0
10324,1868273,-0.0006,-11.1,-11.1,-9.9,-5.45535,-5.16364,-0.246988,0.330396,181,2.46359e-07,9.944e-08,2.53344e-06,0.0
10328,1868997,-0.2709,-11.2,-11.3,-11.3,-4.618,-4.39488,-0.184661,0.241144,181,3.16077e-08,1.27395e-08,2.25558e-07,0.0
10332,1869721,-0.299566666667,-11.2,-11.6,-12.5,-5.19297,-5.01544,-0.142092,0.186134,181,6.9093e-08,2.30523e-08,1.56258e-06,0.0
10336,1870445,-0.183366666667,-11.2,-11.1,-13.3,-5.54177,-5.27643,-0.231279,0.278436,181,8.60895e-08,3.01821e-08,7.94194e-07,0.0
10340,1871169,-0.00393333333333,-11.3,-11.4,-13.7,-5.54732,-5.36253,-0.140366,0.206743,181,1.27053e-07,4.5458e-08,1.45521e-06,0.0
10344,1871893,-0.0271666666667,-12.0,-12.0,-19.7,-6.30278,-5.96087,-0.249938,0.314904,181,2.07713e-07,7.77276e-08,1.98558e-06,0.0
10348,1872617,-0.0416,-11.9,-12.0,-16.3,-5.92986,-5.59144,-0.283542,0.338994,181,6.82663e-08,2.81649e-08,1.51922e-06,0.0
10352,1873341,-0.0005,-11.7,-12.1,-11.6,-5.75274,-5.44263,-0.305013,0.320535,181,5.48734e-08,2.20845e-08,6.20801e-07,0.0
10356,1874065,-0.0005,-11.5,-11.9,-7.6,-5.14869,-4.86098,-0.299545,0.302765,181,6.76997e-08,2.06096e-08,1.0251e-06,0.0
10360,1874789,-0.0594,-11.5,-12.3,-6.8,-5.61155,-5.25574,-0.337749,0.359739,181,4.45025e-08,1.65962e-08,5.92931e-07,0.0
10364,1875513,-0.0005,-11.7,-11.6,-9.7,-6.25346,-5.94578,-0.287426,0.325295,181,2.18426e-07,8.75653e-08,1.9677e-06,0.0
10368,1876237,-0.003,-11.6,-11.7,-10.6,-5.55973,-5.30399,-0.246117,0.277915,181,2.57645e-07,1.18037e-07,3.09597e-06,0.0
10372,1876961,-0.0007,-11.2,-11.3,-7.0,-5.18404,-4.98727,-0.191759,0.234953,181,6.49973e-08,2.61882e-08,9.52913e-07,0.0
10376,1877685,-0.0002,-11.1,-11.2,-7.9,-5.22053,-4.91268,-0.295474,0.30207,181,8.54494e-08,3.86665e-08,6.32121e-07,0.0
10380,1878409,-0.00256666666667,-11.1,-11.0,-8.9,-5.35233,-5.1048,-0.231349,0.261032,181,9.24622e-08,4.02646e-08,8.53082e-07,0.0
10384,1879133,-0.0017,-11.3,-11.2,-10.6,-5.82415,-5.52782,-0.253951,0.318618,181,6.04132e-08,2.60273e-08,5.40076e-07,0.0
10388,1879857,-0.367033333333,-11.0,-10.5,-10.1,-5.40638,-5.12303,-0.277124,0.290814,181,3.04191e-08,1.06184e-08,3.81499e-07,0.0
10392,1880581,-0.0154666666667,-10.9,-10.2,-10.9,-5.86991,-5.66146,-0.15226,0.275005,181,2.39148e-08,9.91169e-09,1.79597e-07,0.0
10396,1881305,-0.0067,-11.5,-11.3,-20.0,-6.42923,-6.11948,-0.200252,0.318055,181,1.05099e-07,4.75425e-08,1.29518e-06,0.0
10400,1882029,-0.1846,-11.5,-10.8,-16.9,-5.55141,-5.31563,-0.197562,0.253991,181,1.55646e-07,6.49e-08,1.91966e-06,0.0
10404,1882753,-0.0,-11.6,-11.2,-13.1,-5.66945,-5.33097,-0.331468,0.371967,181,7.07014e-08,2.93577e-08,7.4022e-07,0.0
10408,1883477,-0.0008,-11.6,-11.2,-7.6,-4.81918,-4.50411,-0.316838,0.327363,181,7.43176e-08,3.39513e-08,7.80672e-07,0.0
10412,1884201,-0.1259,-11.4,-10.7,-7.2,-5.37808,-5.10799,-0.259153,0.306531,181,1.08598e-07,3.96534e-08,1.44305e-06,0.0
10416,1884925,-0.00393333333333,-11.4,-11.1,-9.3,-5.3596,-5.04875,-0.285055,0.353057,181,1.23106e-07,4.19616e-08,1.09893e-06,0.0
10420,1885649,-0.0678666666667,-11.4,-11.6,-11.5,-5.27596,-5.11491,-0.112623,0.203912,181,1.27866e-07,4.79426e-08,1.21144e-06,0.0
10424,1886373,-0.143633333333,-11.4,-11.3,-9.6,-5.81735,-5.57541,-0.213225,0.283926,181,1.39102e-07,4.76162e-08,1.7561e-06,0.0
10428,1887097,-0.0007,-11.3,-11.3,-10.0,-5.21561,-4.93722,-0.266063,0.277426,181,9.19276e-08,3.8113e-08,1.08424e-06,0.0
10432,1887821,-0.0538,-10.9,-10.6,-6.2,-4.99819,-4.76402,-0.225508,0.254679,181,4.61534e-08,1.61133e-08,5.62645e-07,0.0
10436,1888545,-0.0013,-10.8,-11.0,-9.2,-5.4947,-5.31305,-0.164558,0.231623,181,6.78738e-08,2.56475e-08,6.07046e-07,0.0
10440,1889269,-0.0054,-10.8,-11.0,-10.4,-5.48872,-5.1904,-0.255019,0.308773,181,6.19153e-08,2.50905e-08,1.02168e-06,0.0
10444,1889993,-0.0011,-10.0,-10.1,-10.2,-6.03383,-5.69315,-0.328211,0.31456,181,8.31026e-08,3.24512e-08,1.26152e-06,0.0
10448,1890717,-0.0021,-9.8,-8.7,-8.9,-5.00548,-4.72792,-0.289944,0.28268,181,1.42802e-07,4.14743e-08,2.36626e-06,0.0
10452,1891441,-0.0005,-9.9,-8.7,-7.2,-4.40306,-4.1913,-0.20989,0.21795,181,2.1131e-07,7.49362e-08,2.25366e-06,0.0
10456,1892165,-0.1771,-10.0,-8.7,-7.0,-4.98345,-4.69254,-0.281991,0.310171,181,1.61062e-07,5.65131e-08,3.43367e-06,0.0
10460,1892889,-0.0064,-10.4,-9.5,-11.8,-5.19852,-4.92955,-0.19523,0.265298,181,2.27473e-07,7.63672e-08,2.91954e-06,0.0
10464,1893613,-0.0042,-10.1,-9.1,-11.0,-5.33945,-4.99345,-0.289541,0.323787,181,1.39636e-07,5.17236e-08,1.80316e-06,0.0
10468,1894337,-0.0006,-10.4,-9.6,-15.4,-5.61571,-5.35179,-0.202847,0.306254,181,4.31864e-08,1.87451e-08,4.95092e-07,0.0
10472,1895061,-0.233233333333,-10.8,-9.8,-13.6,-5.49688,-5.20536,-0.210893,0.283989,181,1.70658e-07,7.07066e-08,1.97189e-06,0.0
10476,1895785,-0.0602333333333,-10.7,-10.1,-14.5,-5.44766,-5.09099,-0.323613,0.307845,181,1.81205e-07,7.52049e-08,1.65518e-06,0.0
10480,1896509,-0.0075,-10.8,-10.3,-13.0,-5.25325,-5.00264,-0.237449,0.256629,181,8.47882e-08,3.22424e-08,7.28963e-07,0.0
10484,1897233,-0.00693333333333,-10.8,-10.9,-11.0,-5.96215,-5.61094,-0.296833,0.337805,181,1.41268e-07,5.08163e-08,1.58618e-06,0.0
10488,1897957,-0.0015,-10.8,-10.9,-12.7,-5.48142,-5.2241,-0.242484,0.269527,181,8.33804e-08,2.98063e-08,1.14249e-06,0.0
10492,1898681,-0.0003,-10.4,-10.3,-7.7,-5.42797,-5.10717,-0.319453,0.324745,181,8.65306e-08,3.29157e-08,9.50475e-07,0.0
10496,1899405,-0.2924,-9.6,-10.5,-8.3,-5.14532,-4.84842,-0.274567,0.29335,181,5.05461e-08,1.82344e-08,4.04761e-07,0.0
10500,1900129,-0.0009,-10.0,-11.0,-9.5,-5.72394,-5.44019,-0.237346,0.284894,181,3.37801e-08,1.3094e-08,2.72545e-07,0.0
10504,1900853,-0.007,-9.9,-11.0,-11.4,-5.32591,-5.09982,-0.199562,0.24046,181,1.28139e-07,4.45329e-08,2.28785e-06,0.0
10508,1901577,-0.0008,-10.3,-12.0,-13.8,-4.88868,-4.71335,-0.125467,0.207776,181,6.58552e-08,2.45782e-08,9.62978e-07,0.0
10512,1902301,-0.0003,-10.4,-11.4,-13.1,-5.35834,-5.17247,-0.131496,0.203744,181,1.04018e-07,3.51568e-08,9.61962e-07,0.0
10516,1903025,-0.425833333333,-10.4,-11.8,-13.5,-4.79629,-4.62906,-0.151821,0.20005,181,1.13068e-07,4.28114e-08,1.0315e-06,0.0
10520,1903749,-0.464766666667,-10.2,-11.2,-8.5,-4.97131,-4.78369,-0.176955,0.201393,181,6.36237e-08,2.18606e-08,5.63257e-07,0.0
10524,1904473,-0.0016,-10.2,-10.2,-7.8,-5.36708,-5.05269,-0.293441,0.321343,181,2.15616e-07,7.27907e-08,3.37775e-06,0.0
10528,1905197,-0.0139,-10.0,-10.4,-7.6,-4.71679,-4.50916,-0.214763,0.223445,181,3.56002e-08,1.34581e-08,4.70485e-07,0.0
10532,1905921,-0.0001,-10.2,-9.7,-7.8,-5.12405,-4.83291,-0.281754,0.295232,181,1.08593e-07,2.4442e-08,3.77153e-06,0.0
10536,1906645,-0.0227666666667,-10.4,-10.1,-10.5,-5.50779,-5.3099,-0.160523,0.213178,181,1.18433e-07,4.59489e-08,1.69259e-06,0.0
10540,1907369,-0.0002,-10.2,-10.0,-11.0,-5.31721,-5.07777,-0.21731,0.253077,181,4.55165e-08,1.53762e-08,8.11801e-07,0.0
10544,1908093,-0.192333333333,-10.4,-10.7,-10.8,-5.35432,-5.12296,-0.210828,0.243886,181,1.34655e-07,4.6131e-08,1.46724e-06,0.0
10548,1908817,-0.0015,-11.0,-11.3,-14.9,-5.62906,-5.30274,-0.270873,0.323247,181,1.54385e-07,5.77581e-08,1.50849e-06,0.0
10552,1909541,-0.002,-11.0,-10.9,-13.5,-5.20708,-5.03269,-0.15853,0.182621,181,2.50558e-07,8.19282e-08,4.30643e-06,0.0
10556,1910265,-0.0686666666667,-11.5,-11.7,-14.4,-6.155,-5.86595,-0.230955,0.309386,181,1.12344e-07,3.80761e-08,1.17613e-06,0.0
10560,1910989,-0.001,-11.0,-10.6,-11.7,-5.83575,-5.61052,-0.177826,0.218089,181,5.93558e-08,2.31548e-08,6.01838e-07,0.0
10564,1911713,-0.00763333333333,-11.2,-10.7,-12.0,-5.57528,-5.31627,-0.236178,0.279432,181,8.42735e-08,3.16249e-08,9.40707e-07,0.0
10568,1912437,-0.213166666667,-10.8,-10.6,-7.8,-5.22826,-4.89328,-0.348812,0.346932,181,1.04308e-07,3.83481e-08,1.50718e-06,0.0
10572,1913161,-0.0032,-10.6,-10.7,-7.9,-5.57528,-5.17436,-0.386265,0.38648,181,2.17837e-07,8.27864e-08,2.98967e-06,0.0
10576,1913885,-0.0005,-11.0,-11.6,-12.4,-5.06182,-4.89842,-0.117445,0.169186,181,2.63575e-07,1.00223e-07,2.44763e-06,0.0
10580,1914609,-0.0018,-11.5,-13.1,-19.0,-5.58949,-5.34133,-0.161721,0.239414,181,1.32189e-07,5.34097e-08,1.5205e-06,0.0
10584,1915333,-0.0182333333333,-11.2,-12.7,-15.4,-5.21213,-4.92906,-0.228005,0.293492,181,5.04865e-08,1.85093e-08,5.80833e-07,0.0
10588,1916057,-0.0,-11.2,-12.6,-11.1,-4.83802,-4.65686,-0.166849,0.231394,181,4.2204e-08,1.5559e-08,4.00319e-07,0.0
10592,1916781,-0.0188,-11.9,-13.3,-14.1,-5.81213,-5.48428,-0.245431,0.338666,181,3.18015e-07,1.09274e-07,3.11268e-06,0.0
10596,1917505,-0.0177333333333,-11.9,-12.8,-14.6,-5.53864,-5.33597,-0.133621,0.277881,181,3.54174e-07,1.09729e-07,5.92831e-06,0.0
10600,1918229,-0.0111666666667,-11.7,-12.4,-13.9,-5.44124,-5.09569,-0.320544,0.352549,181,1.40201e-07,4.9977e-08,1.2815e-06,0.0
10604,1918953,-0.0626666666667,-11.7,-12.1,-8.7,-5.31229,-5.07634,-0.229503,0.258477,181,7.81814e-08,2.99134e-08,7.49441e-07,0.0
10608,1919677,-0.0013,-11.7,-12.2,-11.5,-6.13105,-5.84282,-0.245534,0.297105,181,4.97756e-08,1.75476e-08,4.95523e-07,0.0
10612,1920401,-0.0007,-11.4,-12.0,-10.4,-5.81636,-5.56356,-0.213162,0.273539,181,2.05057e-07,7.2082e-08,2.6138e-06,0.0
10616,1921125,-0.0004,-11.8,-13.1,-15.7,-5.51721,-5.25985,-0.2001,0.275829,181,2.66925e-07,9.58435e-08,3.03438e-06,0.0
10620,1921849,-0.0004,-11.8,-12.9,-13.1,-4.88739,-4.62203,-0.249295,0.276998,181,1.015e-07,2.85142e-08,1.16679e-06,0.0
10624,1922573,-0.173466666667,-12.1,-12.9,-10.5,-5.41675,-5.17481,-0.192642,0.265491,181,1.8141e-07,5.57705e-08,4.02043e-06,0.0
10628,1923297,-0.0149666666667,-12.2,-12.0,-11.7,-5.5751,-5.33259,-0.220583,0.258698,181,1.75809e-07,5.91161e-08,3.86156e-06,0.0
10632,1924021,-0.0108,-12.1,-11.3,-7.9,-5.86528,-5.51572,-0.358701,0.350367,181,4.45991e-08,1.27532e-08,5.42425e-07,0.0
10636,1924745,-0.376533333333,-11.8,-11.3,-7.3,-6.13643,-5.80049,-0.335964,0.39296,181,4.51881e-08,1.56788e-08,5.49328e-07,0.0
10640,1925469,-0.248733333333,-12.4,-12.1,-12.7,-6.20345,-5.93093,-0.202831,0.333515,181,7.2071e-08,2.84287e-08,8.3181e-07,0.0
10644,1926193,-0.0095,-12.2,-11.2,-14.7,-5.38732,-5.12523,-0.233369,0.255423,181,4.07938e-08,1.44959e-08,3.96725e-07,0.0
10648,1926917,-0.0003,-11.7,-11.0,-9.6,-5.76732,-5.55933,-0.209903,0.250148,181,4.47655e-08,1.69153e-08,4.0344e-07,0.0
10652,1927641,-0.0110333333333,-11.8,-11.0,-8.7,-5.67004,-5.441,-0.193877,0.338994,181,2.61078e-07,9.60164e-08,2.93624e-06,0.0
10656,1928365,-0.0022,-11.1,-10.8,-7.3,-4.29396,-4.06014,-0.247996,0.243575,181,2.193e-08,7.51175e-09,3.59737e-07,0.0
10660,1929089,-0.00416666666667,-11.2,-10.3,-5.4,-5.02136,-4.80021,-0.225734,0.249458,181,7.7248e-08,2.1252e-08,1.05317e-06,0.0
10664,1929813,-0.273566666667,-11.2,-9.4,-8.4,-5.28346,-4.90884,-0.343728,0.356274,181,2.61585e-08,1.0439e-08,2.44892e-07,0.0
10668,1930537,-0.107133333333,-11.5,-10.1,-11.7,-5.48276,-5.20553,-0.240947,0.291015,181,1.0698e-07,3.33916e-08,1.81041e-06,0.0
10672,1931261,-0.0031,-11.5,-9.7,-10.2,-5.59027,-5.26997,-0.272082,0.329587,181,4.29386e-08,1.46665e-08,4.43907e-07,0.0
10676,1931985,-0.0064,-11.3,-9.9,-12.5,-5.07657,-4.75907,-0.280153,0.318862,181,1.97059e-07,7.04496e-08,3.54972e-06,0.0
10680,1932709,-0.002,-10.8,-10.4,-12.8,-5.28413,-5.00974,-0.243108,0.260929,181,7.92092e-08,2.4368e-08,1.32326e-06,0.0
10684,1933433,-0.0013,-10.7,-10.4,-9.8,-5.20096,-4.92849,-0.267735,0.265566,181,2.64516e-07,8.39688e-08,3.76453e-06,0.0
10688,1934136,-0.0005,-10.8,-9.6,-7.8,-4.70063,-4.48637,-0.203007,0.2196,160,4.49994e-08,1.6284e-08,4.63038e-07,0.0
10692,1934860,-0.100133333333,-10.2,-9.2,-7.9,-5.58304,-5.39436,-0.185554,0.277724,181,7.76896e-08,2.84216e-08,9.24294e-07,0.0
10696,1935584,-0.0004,-10.2,-9.6,-8.7,-5.68581,-5.45752,-0.179719,0.315842,181,5.07865e-08,1.78526e-08,5.81421e-07,0.0
10700,1936308,-0.00123333333333,-10.2,-9.1,-9.8,-5.58601,-5.32655,-0.270772,0.274447,181,7.55986e-08,2.62132e-08,1.01292e-06,0.0
10704,1937032,-0.0007,-10.2,-9.3,-6.0,-5.32408,-5.08965,-0.235703,0.239857,181,6.46602e-08,2.14651e-08,9.38783e-07,0.0
10708,1937756,-0.0008,-9.7,-9.3,-5.3,-5.18972,-4.93422,-0.256424,0.255912,181,2.53442e-08,8.89294e-09,2.90494e-07,0.0
10712,1938480,-0.0012,-9.5,-8.4,-5.0,-4.60975,-4.38443,-0.240517,0.241567,181,6.18603e-08,1.41897e-08,8.8591e-07,0.0
10716,1939204,-0.0009,-9.1,-8.6,-6.0,-5.56971,-5.2797,-0.282483,0.301399,181,3.84618e-08,1.29973e-08,5.89299e-07,0.0
10720,1939928,-0.0140666666667,-9.6,-9.2,-12.2,-5.31816,-5.08148,-0.176784,0.313224,181,4.50068e-08,1.50416e-08,1.08414e-06,0.0
10724,1940652,-0.0045,-9.3,-9.1,-13.6,-5.28606,-4.95613,-0.278115,0.388191,181,5.88994e-08,2.31519e-08,5.61734e-07,0.0
10728,1941376,-0.0001,-9.5,-8.9,-11.5,-5.34344,-5.09139,-0.218572,0.244324,181,3.89969e-07,1.31656e-07,3.71742e-06,0.0
10732,1942100,-0.0024,-10.0,-9.6,-13.2,-5.85735,-5.54628,-0.264112,0.342077,181,5.90462e-08,1.76585e-08,1.95492e-06,0.0
10736,1942824,-0.0008,-10.1,-9.8,-12.1,-5.70969,-5.41968,-0.240135,0.288962,181,7.29253e-08,2.6823e-08,9.08838e-07,0.0
10740,1943548,-0.0108666666667,-9.7,-10.3,-13.3,-5.33106,-5.01866,-0.27455,0.31366,181,1.08724e-07,4.15845e-08,1.17892e-06,0.0
10744,1944272,-0.319966666667,-9.8,-9.8,-10.2,-5.71715,-5.40626,-0.287033,0.354889,181,1.956e-07,7.783e-08,2.6263e-06,0.0
10748,1944996,-0.002,-10.3,-10.9,-13.1,-5.84815,-5.54272,-0.224739,0.343182,181,1.43886e-07,4.92537e-08,1.55513e-06,0.0
10752,1945720,-0.0004,-10.3,-11.5,-15.2,-5.87622,-5.59962,-0.246384,0.276626,181,1.4595e-07,4.94095e-08,1.53904e-06,0.0
10756,1946444,-0.0016,-10.5,-11.6,-10.3,-5.26062,-4.97832,-0.275887,0.286996,181,8.81134e-08,3.28788e-08,1.12305e-06,0.0
10760,1947168,-0.0091,-10.7,-12.3,-9.4,-5.09964,-4.88298,-0.157311,0.253795,181,1.65646e-07,5.79775e-08,1.90831e-06,0.0
10764,1947892,-0.0031,-10.5,-12.3,-9.9,-4.9923,-4.75616,-0.209102,0.248906,181,3.19141e-08,1.29656e-08,3.08372e-07,0.0
10768,1948616,-0.0016,-10.5,-12.0,-11.1,-5.40445,-5.16665,-0.215611,0.256122,181,1.45068e-07,5.3428e-08,2.94499e-06,0.0
10772,1949340,-0.00956666666667,-10.3,-11.4,-8.6,-4.56782,-4.32087,-0.245589,0.250324,181,5.81795e-08,2.21515e-08,8.19684e-07,0.0
10776,1950064,-0.214066666667,-10.4,-11.5,-9.5,-5.02297,-4.85815,-0.126609,0.182474,181,2.35309e-07,8.72775e-08,2.86648e-06,0.0
10780,1950788,-0.0622,-10.4,-11.9,-11.8,-6.17445,-5.86853,-0.26601,0.31829,181,8.43292e-08,2.99417e-08,9.21607e-07,0.0
10784,1951512,-0.001,-10.7,-11.5,-12.6,-5.46719,-5.19366,-0.209125,0.252046,181,2.12432e-07,9.02686e-08,3.78382e-06,0.0
10788,1952236,-0.0091,-11.0,-11.8,-15.9,-5.79564,-5.51386,-0.22778,0.299912,181,4.67437e-08,1.86373e-08,4.86919e-07,0.0
10792,1952960,-0.0004,-10.8,-11.6,-9.0,-5.28943,-5.07095,-0.21501,0.245854,181,2.20396e-08,8.60007e-09,3.88894e-07,0.0
10796,1953684,-0.0091,-11.4,-12.1,-14.5,-6.17563,-5.87329,-0.22629,0.306435,181,1.31223e-07,4.36479e-08,2.36994e-06,0.0
10800,1954408,-0.1547,-12.2,-12.9,-21.7,-6.73118,-6.39236,-0.216578,0.359417,181,7.32006e-08,3.03052e-08,1.03154e-06,0.0
10804,1955132,-0.0296,-12.4,-13.5,-20.5,-6.24076,-5.8768,-0.284108,0.395589,181,3.97946e-08,1.53333e-08,4.05248e-07,0.0
10808,1955856,-0.0103,-12.9,-14.0,-20.0,-5.28632,-4.86434,-0.350819,0.432988,181,2.22149e-07,9.18657e-08,2.43558e-06,0.0
10812,1956580,-0.00333333333333,-13.3,-14.1,-14.8,-5.43931,-5.16582,-0.247394,0.268739,181,8.58683e-08,3.3271e-08,1.40119e-06,0.0
10816,1957304,-0.0,-13.3,-13.8,-9.4,-5.848,-5.54883,-0.257314,0.282934,181,1.40369e-07,5.61882e-08,1.27975e-06,0.0
10820,1958028,-0.0335666666667,-12.7,-13.5,-9.6,-5.06453,-4.75288,-0.32992,0.328298,181,3.56654e-08,1.69862e-08,2.48933e-07,0.0
10824,1958752,-0.0045,-12.8,-13.8,-7.5,-5.15374,-4.88145,-0.240158,0.255596,181,8.57253e-08,3.79062e-08,8.45228e-07,0.0
10828,1959476,-0.0039,-12.7,-13.8,-9.8,-5.43699,-5.17603,-0.226614,0.262014,181,1.5062e-07,6.27437e-08,2.33773e-06,0.0
